date,pm25,pm10,o3,no2,so2,co,aqi
2/10/2023,86,0,2,7,10,0,86
2/11/2023,99,0,2,9,9,0,99
2/12/2023,116,0,2,13,9,0,116
2/13/2023,114,0,2,10,9,0,114
2/14/2023,108,0,4,10,10,0,108
2/15/2023,120,0,4,12,10,0,120
2/16/2023,152,0,3,18,10,0,152
2/17/2023,170,0,2,19,10,0,170
2/18/2023,135,0,2,11,10,0,135
2/19/2023,153,0,7,13,10,0,153
2/20/2023,139,0,4,21,10,0,139
2/21/2023,154,0,5,17,10,0,154
2/22/2023,115,0,3,18,10,0,115
2/23/2023,118,0,0,0,0,0,118
2/24/2023,112,0,8,14,10,0,112
2/25/2023,99,0,10,14,10,0,99
2/26/2023,145,0,8,19,10,0,145
2/27/2023,160,0,5,20,10,0,160
2/28/2023,151,0,2,17,10,0,151
3/1/2023,153,0,10,17,11,0,153
3/2/2023,180,0,6,20,9,0,180
3/3/2023,172,0,0,11,8,0,172
3/4/2023,150,0,0,14,8,0,150
3/5/2023,169,0,7,17,8,0,169
3/6/2023,158,0,7,14,8,0,158
3/7/2023,121,0,5,17,8,0,121
3/8/2023,133,0,7,13,8,0,133
3/9/2023,165,0,4,14,8,0,165
3/10/2023,164,0,2,15,8,0,164
3/11/2023,144,0,6,15,9,0,144
3/12/2023,148,0,7,7,8,0,148
3/13/2023,119,0,8,12,8,0,119
3/14/2023,153,0,4,16,9,0,153
3/15/2023,148,0,4,11,9,0,148
3/16/2023,94,0,3,11,9,0,94
3/17/2023,0,0,3,11,8,0,11
3/18/2023,0,0,3,8,8,0,8
3/19/2023,0,0,3,9,8,0,9
3/20/2023,114,0,3,13,9,0,114
3/21/2023,124,0,6,13,8,0,124
3/22/2023,157,0,5,14,8,0,157
3/23/2023,146,0,4,14,9,0,146
3/24/2023,147,0,4,11,8,0,147
3/25/2023,122,0,2,8,9,0,122
3/26/2023,88,0,2,8,9,0,88
3/27/2023,73,0,2,9,9,0,73
3/28/2023,97,0,2,9,9,0,97
3/29/2023,92,0,2,11,9,0,92
3/30/2023,112,0,2,18,10,0,112
3/31/2023,157,0,2,16,10,0,157
4/1/2023,125,0,3,11,9,0,125
4/2/2023,94,0,4,11,9,0,94
4/3/2023,94,0,4,13,9,0,94
4/4/2023,126,0,4,13,9,0,126
4/5/2023,139,0,5,12,9,0,139
4/6/2023,135,0,4,14,8,0,135
4/7/2023,128,0,6,10,8,0,128
4/8/2023,132,0,3,12,9,0,132
4/9/2023,144,0,2,14,9,0,144
4/10/2023,153,0,2,14,9,0,153
4/11/2023,142,0,3,14,9,0,142
4/12/2023,121,0,3,12,8,0,121
4/13/2023,90,0,4,14,9,0,90
4/14/2023,102,0,4,13,9,0,102
4/15/2023,133,0,3,15,8,0,133
4/16/2023,137,0,4,11,8,0,137
4/17/2023,140,0,5,10,8,0,140
4/18/2023,119,0,7,12,8,0,119
4/19/2023,144,0,7,17,9,0,144
4/20/2023,146,0,7,17,9,0,146
4/21/2023,153,0,7,10,8,0,153
4/22/2023,141,0,7,9,8,0,141
4/23/2023,126,0,7,9,8,0,126
4/24/2023,103,0,6,11,8,0,103
4/25/2023,73,0,4,13,8,0,73
4/26/2023,100,0,5,14,9,0,100
4/27/2023,115,0,4,9,9,0,115
4/28/2023,90,0,4,11,9,0,90
4/29/2023,79,0,4,11,9,0,79
4/30/2023,96,0,9,11,8,0,96
5/1/2023,130,0,6,9,9,0,130
5/2/2023,103,0,5,6,8,0,103
5/3/2023,80,0,8,7,8,0,80
5/4/2023,91,0,9,11,9,0,91
5/5/2023,109,0,12,10,9,0,109
5/6/2023,132,0,10,9,9,0,132
5/7/2023,118,0,28,12,9,0,118
5/8/2023,83,0,10,13,9,0,83
5/9/2023,105,0,13,11,9,0,105
5/10/2023,82,0,24,14,9,0,82
5/11/2023,66,0,5,11,9,0,66
5/12/2023,73,0,7,8,9,0,73
5/13/2023,76,0,7,11,9,0,76
5/14/2023,82,0,13,12,9,0,82
5/15/2023,90,0,14,10,9,0,90
5/16/2023,97,0,15,12,9,0,97
5/17/2023,123,0,14,10,9,0,123
5/18/2023,143,0,15,19,9,0,143
5/19/2023,138,0,41,10,9,0,138
5/20/2023,132,0,41,9,9,0,132
5/21/2023,0,0,51,10,9,0,51
5/22/2023,148,0,41,12,9,0,148
5/23/2023,124,0,30,9,9,0,124
5/24/2023,124,0,21,15,9,0,124
5/25/2023,78,0,18,11,9,0,78
5/26/2023,83,0,24,9,9,0,83
5/27/2023,72,0,22,7,9,0,72
5/28/2023,66,0,31,14,9,0,66
5/29/2023,88,0,20,14,9,0,88
5/30/2023,88,0,16,12,9,0,88
5/31/2023,123,0,32,10,9,0,123
6/1/2023,104,0,37,14,9,0,104
6/2/2023,109,0,13,11,9,0,109
6/3/2023,89,0,14,13,9,0,89
6/4/2023,104,0,11,14,9,0,104
6/5/2023,106,0,14,9,9,0,106
6/6/2023,101,0,24,10,9,0,101
6/7/2023,111,0,16,13,9,0,111
6/8/2023,128,0,10,10,9,0,128
6/9/2023,71,0,9,14,9,0,71
6/10/2023,118,0,11,8,9,0,118
6/11/2023,136,0,8,13,9,0,136
6/12/2023,120,0,10,9,9,0,120
6/13/2023,88,0,6,8,9,0,88
6/14/2023,75,0,16,11,9,0,75
6/15/2023,69,0,57,15,9,0,69
6/16/2023,85,0,0,10,9,0,85
6/17/2023,72,0,0,9,9,0,72
6/18/2023,65,0,0,12,9,0,65
6/19/2023,80,0,8,13,9,0,80
6/20/2023,72,0,52,13,9,0,72
6/21/2023,0,0,59,17,9,0,59
6/22/2023,114,0,5,9,9,0,114
6/23/2023,64,0,0,10,9,0,64
6/24/2023,68,0,0,9,9,0,68
6/25/2023,61,0,0,12,9,0,61
6/26/2023,75,0,0,12,9,0,75
6/27/2023,70,0,0,8,9,0,70
6/28/2023,59,0,0,7,9,0,59
6/29/2023,65,0,0,11,9,0,65
6/30/2023,76,0,0,11,9,0,76
7/1/2023,85,0,0,9,9,0,85
7/2/2023,77,0,0,13,9,0,77
7/3/2023,67,0,0,10,9,0,67
7/4/2023,82,0,0,12,9,0,82
7/5/2023,79,0,0,8,9,0,79
7/6/2023,43,0,0,9,10,0,43
7/7/2023,12,0,0,8,9,0,12
7/8/2023,11,0,0,11,9,0,11
7/9/2023,10,0,0,12,9,0,12
7/10/2023,46,0,6,12,9,0,46
7/11/2023,74,0,4,13,9,0,74
7/12/2023,65,0,6,14,9,0,65
7/13/2023,92,0,4,11,9,0,92
7/14/2023,73,0,5,12,9,0,73
7/15/2023,90,0,8,12,9,0,90
7/16/2023,107,0,10,13,9,0,107
7/17/2023,122,0,7,10,9,0,122
7/18/2023,97,0,4,14,9,0,97
7/19/2023,94,0,3,12,9,0,94
7/20/2023,118,0,3,11,9,0,118
7/21/2023,106,0,2,10,9,0,106
7/22/2023,76,0,2,8,9,0,76
7/23/2023,63,0,2,11,9,0,63
7/24/2023,64,0,2,11,9,0,64
7/25/2023,62,0,5,12,9,0,62
7/26/2023,72,0,7,13,9,0,72
7/27/2023,94,0,4,13,9,0,94
7/28/2023,94,0,7,11,9,0,94
7/29/2023,105,0,3,12,9,0,105
7/30/2023,97,0,2,13,9,0,97
7/31/2023,80,0,3,13,9,0,80
8/1/2023,74,0,2,12,9,0,74
8/2/2023,102,0,3,9,9,0,102
8/3/2023,89,0,2,11,9,0,89
8/4/2023,70,0,2,10,9,0,70
8/5/2023,63,0,2,11,9,0,63
8/6/2023,65,0,2,12,9,0,65
8/7/2023,63,0,2,13,9,0,63
8/8/2023,66,0,3,11,9,0,66
8/9/2023,91,0,2,13,10,0,91
8/10/2023,112,0,2,14,10,0,112
8/11/2023,127,0,2,12,10,0,127
8/12/2023,105,0,4,10,9,0,105
8/13/2023,113,0,4,14,9,0,113
8/14/2023,72,0,4,13,9,0,72
8/15/2023,90,0,2,16,9,0,90
8/16/2023,113,0,5,13,10,0,113
8/17/2023,107,0,4,12,9,0,107
8/18/2023,96,0,2,17,10,0,96
8/19/2023,128,0,2,12,9,0,128
8/20/2023,91,0,2,15,10,0,91
8/21/2023,84,0,3,14,10,0,84
8/22/2023,91,0,6,12,9,0,91
8/23/2023,89,0,3,13,9,0,89
8/24/2023,98,0,3,11,9,0,98
8/25/2023,96,0,3,12,10,0,96
8/26/2023,83,0,4,12,10,0,83
8/27/2023,97,0,3,10,10,0,97
8/28/2023,69,0,3,9,9,0,69
8/29/2023,82,0,7,9,9,0,82
8/30/2023,86,0,10,13,9,0,86
8/31/2023,120,0,9,11,9,0,120
9/1/2023,133,0,9,10,9,0,133
9/2/2023,121,0,6,10,10,0,121
9/3/2023,103,0,3,8,9,0,103
9/4/2023,67,0,3,11,9,0,67
9/5/2023,82,0,4,11,10,0,82
9/6/2023,124,0,7,9,9,0,124
9/7/2023,125,0,5,8,9,0,125
9/8/2023,85,0,4,10,9,0,85
9/9/2023,104,0,4,9,9,0,104
9/10/2023,124,0,4,12,9,0,124
9/11/2023,124,0,2,14,9,0,124
9/12/2023,128,0,3,7,9,0,128
9/13/2023,68,0,3,6,9,0,68
9/14/2023,56,0,3,8,9,0,56
9/15/2023,74,0,3,10,9,0,74
9/16/2023,97,0,2,11,9,0,97
9/17/2023,109,0,2,13,9,0,109
9/18/2023,88,0,2,11,9,0,88
9/19/2023,69,0,2,9,9,0,69
9/20/2023,75,0,2,9,9,0,75
9/21/2023,75,0,2,10,9,0,75
9/22/2023,75,0,2,11,10,0,75
9/23/2023,77,0,2,12,9,0,77
9/24/2023,91,0,3,10,10,0,91
9/25/2023,112,0,2,9,10,0,112
9/26/2023,109,0,2,8,9,0,109
9/27/2023,72,0,2,9,10,0,72
9/28/2023,74,0,2,11,10,0,74
9/29/2023,114,0,3,9,10,0,114
9/30/2023,138,0,2,11,10,0,138
10/1/2023,108,0,2,13,10,0,108
10/2/2023,98,0,4,13,10,0,98
10/3/2023,121,0,4,13,10,0,121
10/4/2023,118,0,3,11,10,0,118
10/5/2023,110,0,2,10,10,0,110
10/6/2023,101,0,2,8,10,0,101
10/7/2023,89,0,8,8,9,0,89
10/8/2023,77,0,7,9,9,0,77
10/9/2023,87,0,7,9,9,0,87
10/10/2023,87,0,7,9,9,0,87
10/11/2023,93,0,4,8,9,0,93
10/12/2023,90,0,6,10,10,0,90
10/13/2023,122,0,6,8,10,0,122
10/14/2023,124,0,7,7,9,0,124
10/15/2023,88,0,9,12,10,0,88
10/16/2023,136,0,14,13,10,0,136
10/17/2023,148,0,9,15,10,0,148
10/18/2023,153,0,7,11,11,0,153
10/19/2023,137,0,6,8,10,0,137
10/20/2023,98,0,8,10,10,0,98
10/21/2023,93,0,9,11,10,0,93
10/22/2023,108,0,6,12,10,0,108
10/23/2023,134,0,5,14,10,0,134
10/24/2023,144,0,6,13,11,0,144
10/25/2023,161,0,4,16,11,0,161
10/26/2023,127,0,5,17,11,0,127
10/27/2023,167,0,3,9,11,0,167
10/28/2023,103,0,3,7,10,0,103
10/29/2023,96,0,4,12,10,0,96
10/30/2023,88,0,8,13,15,0,88
10/31/2023,134,0,9,12,12,0,134
11/1/2023,147,0,9,16,13,0,147
11/2/2023,159,0,5,12,14,0,159
11/3/2023,122,0,2,9,12,0,122
11/4/2023,89,0,2,8,12,0,89
11/5/2023,92,0,2,11,12,0,92
11/6/2023,90,0,2,8,15,0,90
11/7/2023,72,0,8,11,15,0,72
11/8/2023,0,0,3,12,15,0,15
11/9/2023,0,0,2,11,15,0,15
11/10/2023,0,0,2,10,15,0,15
11/11/2023,0,0,2,11,15,0,15
11/12/2023,0,0,2,5,19,0,19
11/13/2023,0,0,3,7,21,0,21
11/14/2023,0,0,2,10,19,0,19
11/15/2023,0,0,4,7,19,0,19
11/16/2023,0,0,7,14,17,0,17
11/17/2023,0,0,8,16,14,0,16
11/18/2023,0,0,9,18,13,0,18
11/19/2023,0,0,13,15,12,0,15
11/21/2023,0,0,5,18,11,0,18
11/22/2023,0,0,7,15,12,0,15
11/23/2023,0,0,5,18,12,0,18
